address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Downtown, New Administrative Capital",Administrative,1,1,41 ,20,2021,Super lux,Garden,"1,710,560"
"Other Compounds In New Capital, New Capital Compounds",Apartments,3,1,135 ,Ground,2021,Super lux,Main Street,"1,750,000"
"R8, New Administrative Capital",Duplex,4,4,255 ,Ground,2021,Super lux,Garden,"2,087,500"
"Downtown, New Administrative Capital",Commercial,,,33 ,Semi Finished,Other,,,"2,574,000"
"Al Maqsad Residences, New Capital Compounds",Apartments,3,2,163 ,2,2021,Super lux,Main Street,"2,170,000"
"Downtown, New Administrative Capital",Stores,,,28 ,Without Finish,Main Street,,,"983,125"
"Other Compounds In New Capital, New Capital Compounds",Apartments,4,2,198 ,Ground,2021,Super lux,Main Street,"1,801,000"
"Downtown, New Administrative Capital",Stores,,,50 ,Without Finish,Main Street,,,"4,166,000"
New Capital,Offices,2,2,69 ,2,2020,Extra super lux,Main Street,"2,484,000"
"Downtown, New Administrative Capital",Offices,2,2,41 ,20,2021,Extra super lux,Main Street,"1,900,623"
"Downtown, New Administrative Capital",Stores,,,40 ,Without Finish,Main Street,,,"2,600,000"
"Downtown, New Administrative Capital",Stores,,,44 ,Semi Finished,Main Street,,,"4,950,000"
"Botanica Compound - New Generation Development, New Capital Compounds",Apartments,3,3,149 ,4,2021,Semi Finished,Garden,"1,713,500"
New Capital,Clinics,1,1,50 ,1,Super lux,Main Street,,"1,661,500"
Blue Mall - New capital,Commercial,,,40 ,Super lux,Main Street,,,"1,960,000"
"Central Business District, New Administrative Capital",Corporate Branch,3,1,84 ,1,2020,Extra super lux,Garden,"3,600,000"
New Administrative Capital,Apartments,2,1,138 ,1,2019,Extra super lux,Main Street,"2,111,400"
New Administrative Capital,Apartments,2,2,147 ,2,2022,Semi Finished,Garden,"3,421,000"
"The City Valley Compound - Master Group, New Capital Compounds",Apartments,3,3,200 ,4,2024,Semi Finished,Garden,"1,955,000"
"Scene 7 Compound - Akam, New Capital Compounds",Apartments,4,3,170 ,4,2020,Semi Finished,Garden,"2,200,000"
"Scene 7 Compound - Akam, New Capital Compounds",Apartments,3,3,169 ,4,2021,Semi Finished,Garden,"1,740,700"
شقتك من اسكاي ابوظبي العاصمة الادارية علي الممشي السياحي و الحديقة المركزية,Apartments,3,3,190 ,4,Semi Finished,Garden,,"2,165,000"
"Scene 7 Compound - Akam, New Capital Compounds",Apartments,3,3,169 ,4,2021,Semi Finished,Garden,"1,740,700"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,2,150 ,1,2021,Semi Finished,Garden,"1,402,940"
New Capital,Apartments,5,3,230 ,7,2023,Semi Finished,Garden,"3,846,060"
New Capital,Apartments,2,1,156 ,4,2023,Semi Finished,Garden,"2,400,684"
New Capital,Apartment with Garden,3,1,116 ,4,2023,Semi Finished,Garden,"1,741,718"
"Scene 7 Compound - Akam, New Capital Compounds",Apartments,4,3,169 ,4,2021,Semi Finished,Garden,"1,740,700"
"Downtown, New Administrative Capital",Pharmacy,,,90 ,2023,Semi Finished,Main Street,,"9,700,000"
"Midtown Sky Compound - Better Home, R7",Stores,,,145 ,Super lux,Main Street,,,"5,800,000"
"IL Bosco Compound - Misr Italia Properties, New Capital Compounds",Villas,3,3,300 ,6,2024,Semi Finished,,"3,400,000"
"R8, New Administrative Capital",Apartments,3,3,168 ,3,2021,Semi Finished,Garden,"1,449,917"
"Avalon, New Capital Commercial Projects",Offices,3,1,75 ,2,2020,Lux,Garden,"2,200,000"
اتيكا,Apartments,4,3,168 ,3,2013,Super lux,Garden,"2,450,000"
"IL Bosco Compound - Misr Italia Properties, New Capital Compounds",Apartments,3,3,172 ,3,2020,Semi Finished,Garden,"2,380,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,3,155 ,3,2020,Semi Finished,Back,"1,800,000"
"IL Bosco Compound - Misr Italia Properties, New Capital Compounds",Twin House,4,3,265 ,3,2020,Semi Finished,Garden,"6,350,000"
"Scene 7 Compound - Akam, New Capital Compounds",Apartments,3,1,166 ,1,2021,Super lux,Main Street,"1,809,400"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,3,2,150 ,1,2021,Super lux,Main Street,"1,650,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,3,3,157 ,3,2020,Semi Finished,Garden,"1,962,500"
"Downtown, New Administrative Capital",Stores,,,25 ,Semi Finished,Main Street,,,"1,500,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,3,3,156 ,3,Semi Finished,Garden,,"1,950,000"
"Downtown, New Administrative Capital",Offices,1,1,37 ,2,Super lux,Main Street,,"1,145,150"
"Atika Compound - New Plan, R7",Apartments,3,3,180 ,5,2024,Super lux,Main Street,"2,610,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,3,2,171 ,4,2020,Semi Finished,Garden,"2,137,500"
New Administrative Capital,Apartments,4,4,343 ,6,2024,Semi Finished,Side Street,"3,820,000"
"Downtown, New Administrative Capital",Stores,,,33 ,Semi Finished,Main Street,,,"2,574,000"
"Iconic Tower, Al Hay Al Maly",Offices,2,1,40 ,7,2021,Super lux,Main Street,"920,000"
"Yaru Compound - Atum Development, New Capital Compounds",Duplex,3,3,231 ,3,2021,Semi Finished,Main Street,"1,270,500"
New Administrative Capital,Apartments,1,2,71 ,1,2024,Semi Finished,Other,"925,000"
"Yaru Compound - Atum Development, New Capital Compounds",Separate Villa,7,4,555 ,2021,Semi Finished,Garden,,"11,100,000"
"Downtown, New Administrative Capital",Stores,,,36 ,Semi Finished,Main Street,,,"3,458,000"
"Iconic Tower, Al Hay Al Maly",Offices,4,2,100 ,9,2021,Super lux,Main Street,"2,300,000"
New Administrative Capital,Apartments,2,3,130 ,5,2024,Semi Finished,Garden,"1,852,500"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,2,2,106 ,Ground,2020,Semi Finished,Garden,"1,325,000"
"Midtown Sky Compound - Better Home, R7",Town House,6,3,350 ,2021,Super lux,Main Street,,"5,430,000"
"Downtown, New Administrative Capital",Offices,1,1,29 ,3,2021,Semi Finished,Main Street,"522,000"
"Yaru Compound - Atum Development, New Capital Compounds",Apartments,3,2,126 ,2,2021,Semi Finished,Garden,"762,300"
New Administrative Capital,Clinics,1,1,54 ,3,2024,Extra super lux,Main Street,"1,782,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,3,2,144 ,4,2020,Semi Finished,Garden,"1,800,000"
New Administrative Capital,Apartments,3,3,156 ,7,2024,Semi Finished,Side Street,"1,860,000"
